source,id,original_name,import,ossl_name,abbrev,unit,original_description
kssl_analyte,315,"Sand, Fine PSDA, Moist, Ultrasonic, Pipet",,,sand_f_Moist_Ultra,% wt,"Fine sand is the soil separate with 0.10 to 0.25 mm diameter particles. It is reported as a gravimetric percent on a <2 mm base., PSDA, Ultrasonic, NaOH, Pipet"
kssl_analyte,322,"Sand, Fine PSDA, NaOAc, Pipet",,,sand_f_NaOAc,% wt,"Fine sand is the soil separate with 0.10 to 0.25 mm diameter particles. It is reported as a gravimetric percent on a <2 mm base., PSDA, NaOAc, Pipet"
kssl_analyte,329,"Sand, Fine PSDA, NaOH, Pipet",,,sand_f_NaOH,% wt,"Fine sand is the soil separate with 0.10 to 0.25 mm diameter particles. It is reported as a gravimetric percent on a <2 mm base., PSDA, NaOH, Pipet"
kssl_analyte,346,"Sand, Fine PSDA, Ultrasonic, Pipet",,,sand_f_Ultrasonic,% wt,"Fine sand is the soil separate with 0.10 to 0.25 mm diameter particles. It is reported as a gravimetric percent on a <2 mm base., PSDA, Ultrasonic, Pipet"
kssl_analyte,1418,"Sand, Fine, Ethanol Disp, Air-dry, Ultra",,,e_snd_f_u,% wt,"Ethanol and Ultrasonic probe disp fine sand, <2mm (by pipette) is the gravimetric percent of 0.10 to 0.25 mm diameter particles separated without the use of chemical dispersants or removal of organic matter and salts. It is reported on a <2 mm base."
kssl_analyte,1233,"Sand, Fine, H2O Disp, Air-dry, Ultra",,,w_snd_f_u,% wt,"H2O and Ultrasonic probe dispersible fine sand, <2mm (by pipette) is the gravimetric percent of 0.10 to 0.25 mm diameter particles separated without the use of chemical dispersants or removal of organic matter and salts. It is reported on a <2 mm base."
kssl_analyte,1224,"Sand, Fine, H2O Disp, Moist, Ultra",,,w_snd_f_mu,% wt,"H2O and Ultrasonic probe dispersible fine sand, <2mm (by pipette) is the gravimetric percent of 0.10 to 0.25 mm diameter particles separated without the use of chemical dispersants or removal of organic matter and salts. It is reported on a <2 mm base."
kssl_analyte,355,"Sand, Fine, H2O Dispersible",,,w_snd_f,% wt,"H2O dispersible fine sand, <2mm (by pipette) is the gravimetric percent of 0.10 to 0.25 mm diameter particles separated without the use of chemical dispersants or removal of organic matter and salts. It is reported on a <2 mm base."
kssl_analyte,981,"Sand, Fine, H2O Dispersible, Moist",,,w_snd_f_moist,% wt,"H2O dispersible fine sand, <2mm (by pipette) is the gravimetric percent of 0.10 to 0.25 mm diameter particles separated without the use of chemical dispersants or removal of organic matter and salts. It is reported on a <2 mm base."
kssl_analyte,361,"Sand, H2O Dispersible, Hydrometer",,,w_snd_h,% wt,"H2O dispersible sand, <2mm (by hydrometer) is the gravimetric percent 0.05 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,340,"Sand, Medium",,,sand_m_psa,% wt,Medium sand is the soil separate with 0.25 to 0.50 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base.
kssl_analyte,278,"Sand, Medium PSDA, Dith, Pipet",,,sand_m_Dith,% wt,"Medium sand is the soil separate with 0.25 to 0.50 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Dith, Pipet"
kssl_analyte,285,"Sand, Medium PSDA, Moist, Dith, Pipet",,,sand_m_Moist_Dith,% wt,"Medium sand is the soil separate with 0.25 to 0.50 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Moist, Dith, Pipet"
kssl_analyte,292,"Sand, Medium PSDA, Moist, NaOAc, Pipet",,,sand_m_Moist_NaOAc,% wt,"Medium sand is the soil separate with 0.25 to 0.50 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Moist, NaOAc, Pipet"
kssl_analyte,299,"Sand, Medium PSDA, Moist, NaOH, Pipet",,,sand_m_Moist_NaOH,% wt,"Medium sand is the soil separate with 0.25 to 0.50 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Moist, NaOH, Pipet"
kssl_analyte,309,"Sand, Medium PSDA, Moist, Pipet",,,sand_m_Moist,% wt,"Medium sand is the soil separate with 0.25 to 0.50 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Moist, Pipet"
kssl_analyte,316,"Sand, Medium PSDA, Moist, Ultrasonic, Pipet",,,sand_m_Moist_Ultra,% wt,"Medium sand is the soil separate with 0.25 to 0.50 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Ultrasonic, NaOH, Pipet"
kssl_analyte,323,"Sand, Medium PSDA, NaOAc, Pipet",,,sand_m_NaOAc,% wt,"Medium sand is the soil separate with 0.25 to 0.50 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, NaOAc, Pipet"
kssl_analyte,330,"Sand, Medium PSDA, NaOH, Pipet",,,sand_m_NaOH,% wt,"Medium sand is the soil separate with 0.25 to 0.50 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, NaOH, Pipet"
kssl_analyte,347,"Sand, Medium PSDA, Ultrasonic, Pipet",,,sand_m_Ultrasonic,% wt,"Medium sand is the soil separate with 0.25 to 0.50 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Ultrasonic, Pipet"
kssl_analyte,1419,"Sand, Medium, Ethanol Disp, Air-dry, Ultra",,,e_snd_m_u,% wt,"Ethanol and Ultrasonic probe dispersible medium sand, <2mm (by pipette) is the gravimetric percent 0.25 to 0.50 mm diameter particles separated without chemical dispersants or removal of organic matter and salts. It is reported on a <2 mm base."
kssl_analyte,1234,"Sand, Medium, H2O Disp, Air-dry, Ultra",,,w_snd_m_u,% wt,"H2O and Ultrasonic probe dispersible medium sand, <2mm (by pipette) is the gravimetric percent 0.25 to 0.50 mm diameter particles separated without chemical dispersants or removal of organic matter and salts. It is reported on a <2 mm base."
kssl_analyte,1225,"Sand, Medium, H2O Disp, Moist, Ultra",,,w_snd_m_mu,% wt,"H2O and Ultrasonic probe dispersible medium sand, <2mm (by pipette) is the gravimetric percent 0.25 to 0.50 mm diameter particles separated without chemical dispersants or removal of organic matter and salts. It is reported on a <2 mm base."
kssl_analyte,356,"Sand, Medium, H2O Dispersible",,,w_snd_m,% wt,"H2O dispersible medium sand, <2mm (by pipette) is the gravimetric percent 0.25 to 0.50 mm diameter particles separated without chemical dispersants or removal of organic matter and salts. It is reported on a <2 mm base."
kssl_analyte,982,"Sand, Medium, H2O Dispersible, Moist",,,w_snd_m_moist,% wt,"H2O dispersible medium sand, <2mm (by pipette) is the gravimetric percent 0.25 to 0.50 mm diameter particles separated without chemical dispersants or removal of organic matter and salts. It is reported on a <2 mm base."
kssl_calc,60,"Sand, Total",,,sand_tot_psa,% wt,Total sand is the soil separate with 0.05 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base. S prep
kssl_calc,976,"Sand, Total plus CoSi",,,sandtot_cosi_psa,% wt,Total sand plus coarse silt is the soil separate with 0.02 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base. S prep
kssl_calc,977,"Sand, Total plus CoSi, GP prep",,,sandtot_cosi_psa,% wt,Total sand plus coarse silt is the soil separate with 0.02 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base. G prep.
kssl_calc,975,"Sand, Total plus CoSi, Moist",,,sandtot_cosi_Moist,% wt,Total sand plus coarse silt is the soil separate with 0.02 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base. M prep
kssl_calc,978,"Sand, Total plus CoSi, N prep",,,sandtot_cosi_psa,% wt,Total sand plus coarse silt is the soil separate with 0.02 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base.  N prep.
kssl_calc,957,"Sand, Total, Dith",,,sand_tot_dith,% wt,Total sand is the soil separate with 0.05 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base. S prep
kssl_calc,937,"Sand, Total, Ethanol Dispersible, Ultrasonic",,,e_snd_tot_u,% wt,"Ethanol and Ultrasonic probe dispersible sand, <2mm (by pipette) is the gravimetric percent 0.05 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,595,"Sand, Total, GP prep",,,sand_tot_psa,% wt,Total sand is the soil separate with 0.05 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base. G prep.
kssl_calc,293,"Sand, Total, H2O Dispersible",,,w_snd_tot,% wt,"H2O dispersible sand, <2mm (by pipette) is the gravimetric percent 0.05 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,692,"Sand, Total, H2O Dispersible, Moist",,,w_snd_tot_Moist,% wt,"H2O dispersible sand, <2mm (by pipette) is the gravimetric percent 0.05 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,868,"Sand, Total, H2O Dispersible, Moist, Ultrasonic",,,w_snd_tot_mu,% wt,"H2O and Ultrasonic probe dispersible sand, <2mm (by pipette) is the gravimetric percent 0.05 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,972,"Sand, Total, H2O Dispersible, N Prep",,,w_snd_tot,% wt,"H2O dispersible sand, <2mm (by pipette) is the gravimetric percent 0.05 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,865,"Sand, Total, H2O Dispersible, Ultrasonic",,,w_snd_tot_u,% wt,"H2O and Ultrasonic probe dispersible sand, <2mm (by pipette) is the gravimetric percent 0.05 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,430,"Sand, Total, Moist",,,sand_tot_Moist,% wt,Total sand is the soil separate with 0.05 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base.
kssl_calc,1115,"Sand, Total, Moist, Dith",,,sand_tot_Moist_dith,% wt,Total sand is the soil separate with 0.05 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base. S prep
kssl_calc,960,"Sand, Total, Moist, Ultrasonic, Pipet",,,sand_tot_Moist_Ultra,% wt,Total sand is the soil separate with 0.05 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base. S prep
kssl_calc,405,"Sand, Total, N prep",,,sand_tot_psa,% wt,Total sand is the soil separate with 0.05 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base.  H prep.
kssl_calc,963,"Sand, Total, NaOAc, Pipet",,,sand_tot_NaOAc,% wt,Total sand is the soil separate with 0.05 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base. S prep
kssl_calc,966,"Sand, Total, NaOH, Pipet",,,sand_tot_NaOH,% wt,Total sand is the soil separate with 0.05 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base. S prep
kssl_calc,313,"Sand, Total, S_SK prep",,,sand_tot_psa,% wt,Total sand is the soil separate with 0.05 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base. H prep.
kssl_calc,969,"Sand, Total, Ultrasonic, Pipet",,,sand_tot_Ultrasonic,% wt,Total sand is the soil separate with 0.05 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base. S prep
kssl_analyte,341,"Sand, Very Coarse",,,sand_vc_psa,% wt,Very coarse sand is the soil separate with 1.0 to 2.0 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base.
kssl_analyte,279,"Sand, Very Coarse PSDA, Dith, Pipet",,,sand_vc_Dith,% wt,"Very coarse sand is the soil separate with 1.0 to 2.0 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Dith, Pipet"
kssl_analyte,286,"Sand, Very Coarse PSDA, Moist, Dith, Pipet",,,sand_vc_Moist_Dith,% wt,"Very coarse sand is the soil separate with 1.0 to 2.0 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Moist, Dith, Pipet"
kssl_analyte,293,"Sand, Very Coarse PSDA, Moist, NaOAc, Pipet",,,sand_vc_Moist_NaOAc,% wt,"Very coarse sand is the soil separate with 1.0 to 2.0 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Moist, NaOAc, Pipet"
kssl_analyte,300,"Sand, Very Coarse PSDA, Moist, NaOH, Pipet",,,sand_vc_Moist_NaOH,% wt,"Very coarse sand is the soil separate with 1.0 to 2.0 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Moist, NaOH, Pipet"
kssl_analyte,310,"Sand, Very Coarse PSDA, Moist, Pipet",,,sand_vc_Moist,% wt,"Very coarse sand is the soil separate with 1.0 to 2.0 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Moist, Pipet"
kssl_analyte,317,"Sand, Very Coarse PSDA, Moist, Ultrasonic, Pipet",,,sand_vc_Moist_Ultra,% wt,"Very coarse sand is the soil separate with 1.0 to 2.0 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Ultrasonic, NaOH, Pipet"
kssl_analyte,324,"Sand, Very Coarse PSDA, NaOAc, Pipet",,,sand_vc_NaOAc,% wt,"Very coarse sand is the soil separate with 1.0 to 2.0 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, NaOAc, Pipet"
kssl_analyte,331,"Sand, Very Coarse PSDA, NaOH, Pipet",,,sand_vc_NaOH,% wt,"Very coarse sand is the soil separate with 1.0 to 2.0 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, NaOH, Pipet"
kssl_analyte,348,"Sand, Very Coarse PSDA, Ultrasonic, Pipet",,,sand_vc_Ultrasonic,% wt,"Very coarse sand is the soil separate with 1.0 to 2.0 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Ultrasonic, Pipet"
kssl_analyte,1421,"Sand, Very Coarse, Ethanol Disp, Air-dry, Ultra",,,e_snd_vc_u,% wt,"Ethanol and Ultrasonic probe dispersible very coarse sand, <2mm (by pipette) is the gravimetric percent 1.0 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,1235,"Sand, Very Coarse, H2O Disp, Air-dry, Ultra",,,w_snd_vc_u,% wt,"H2O and Ultrasonic probe dispersible very coarse sand, <2mm (by pipette) is the gravimetric percent 1.0 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,1226,"Sand, Very Coarse, H2O Disp, Moist, Ultra",,,w_snd_vc_mu,% wt,"H2O and Ultrasonic probe dispersible very coarse sand, <2mm (by pipette) is the gravimetric percent 1.0 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,357,"Sand, Very Coarse, H2O Dispersible",,,w_snd_vc,% wt,"H2O dispersible very coarse sand, <2mm (by pipette) is the gravimetric percent 1.0 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,983,"Sand, Very Coarse, H2O Dispersible, Moist",,,w_snd_vc_moist,% wt,"H2O dispersible very coarse sand, <2mm (by pipette) is the gravimetric percent 1.0 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,342,"Sand, Very Fine",,,sand_vf_psa,% wt,Very fine sand is the soil separate with 0.05 to 0.10 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base.
kssl_analyte,280,"Sand, Very Fine PSDA, Dith, Pipet",,,sand_vf_Dith,% wt,"Very fine sand is the soil separate with 0.05 to 0.10 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Dith, Pipet"
kssl_analyte,287,"Sand, Very Fine PSDA, Moist, Dith, Pipet",,,sand_vf_Moist_Dith,% wt,"Very fine sand is the soil separate with 0.05 to 0.10 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Moist, Dith, Pipet"
kssl_analyte,294,"Sand, Very Fine PSDA, Moist, NaOAc, Pipet",,,sand_vf_Moist_NaOAc,% wt,"Very fine sand is the soil separate with 0.05 to 0.10 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Moist, NaOAc, Pipet"
kssl_analyte,301,"Sand, Very Fine PSDA, Moist, NaOH, Pipet",,,sand_vf_Moist_NaOH,% wt,"Very fine sand is the soil separate with 0.05 to 0.10 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Moist, NaOH, Pipet"
kssl_analyte,311,"Sand, Very Fine PSDA, Moist, Pipet",,,sand_vf_Moist,% wt,"Very fine sand is the soil separate with 0.05 to 0.10 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Moist, Pipet"
kssl_analyte,318,"Sand, Very Fine PSDA, Moist, Ultrasonic, Pipet",,,sand_vf_Moist_Ultra,% wt,"Very fine sand is the soil separate with 0.05 to 0.10 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Ultrasonic, NaOH, Pipet"
kssl_analyte,325,"Sand, Very Fine PSDA, NaOAc, Pipet",,,sand_vf_NaOAc,% wt,"Very fine sand is the soil separate with 0.05 to 0.10 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, NaOAc, Pipet"
kssl_analyte,332,"Sand, Very Fine PSDA, NaOH, Pipet",,,sand_vf_NaOH,% wt,"Very fine sand is the soil separate with 0.05 to 0.10 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, NaOH, Pipet"
kssl_analyte,349,"Sand, Very Fine PSDA, Ultrasonic, Pipet",,,sand_vf_Ultrasonic,% wt,"Very fine sand is the soil separate with 0.05 to 0.10 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Ultrasonic, Pipet"
kssl_analyte,1417,"Sand, Very Fine, Ethanol Disp, Air-dry, Ultra",,,e_snd_vf_u,% wt,"Ethanol and Ultrasonic probe dispersible very fine sand, <2mm (by pipette) is the gravimetric percent 0.05 to 0.10 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,1236,"Sand, Very Fine, H2O Disp, Air-dry, Ultra",,,w_snd_vf_u,% wt,"H2O and Ultrasonic probe dispersible very fine sand, <2mm (by pipette) is the gravimetric percent 0.05 to 0.10 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,1227,"Sand, Very Fine, H2O Disp, Moist, Ultra",,,w_snd_vf_mu,% wt,"H2O and Ultrasonic probe dispersible very fine sand, <2mm (by pipette) is the gravimetric percent 0.05 to 0.10 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,358,"Sand, Very Fine, H2O Dispersible",,,w_snd_vf,% wt,"H2O dispersible very fine sand, <2mm (by pipette) is the gravimetric percent 0.05 to 0.10 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,984,"Sand, Very Fine, H2O Dispersible, Moist",,,w_snd_vf_moist,% wt,"H2O dispersible very fine sand, <2mm (by pipette) is the gravimetric percent 0.05 to 0.10 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,230,"Sanidine, petro_count",,,min_FS_petro_count,count,to be added
kssl_analyte,1359,"Sanidine, x-ray pm",,,min_FS_x-ray_pm,peak_size,to be added
kssl_analyte,646,"Scapolite, petro_count",,,min_SC_petro_count,count,to be added
kssl_analyte,1400,"Scapolite, x-ray pm",,,min_SC_x-ray_pm,peak_size,to be added
kssl_analyte,1072,"Selenium, Element Mehlich3 Extractable",,,se_el_meh3,mg/kg,The selenium extracted by the Mehlich III solution.
kssl_analyte,407,"Selenium, Total",,,se_tot,mg/kg,Total Se is the selenium measured after total dissolution of a size fraction of soil material. It is stored and reported as milligrams per kilogram on the base of the size fraction used.
kssl_analyte,883,"Selenium, Trace Element",,,se_trelm,ug/kg,Total Se is the selenium measured after total dissolution of a size fraction of soil material. It is stored and reported as milligrams per kilogram on the base of the size fraction used.
kssl_analyte,1478,"Selenium, Water Element",,,se_wtelm,µg/L,Total Se is the selenium measured in the water sample.
kssl_analyte,1427,"Selenium, Water Extractable",,,se_watx,µg/kg,The selenium extracted by the Water solution.
kssl_analyte,1458,"Selenium, X-Ray Flourescence Element",,,se_pxrf,ppm,Selenium as determined using portable X-Ray fluorescence on a powdered sample; XRF sample cup with polypropylene film.
kssl_analyte,647,"Sepiolite, petro_count",,,min_SE_petro_count,count,to be added
kssl_analyte,468,"Sepiolite, x-ray",,,min_SE_x-ray,peak_size,to be added
kssl_analyte,1401,"Sepiolite, x-ray pm",,,min_SE_x-ray_pm,peak_size,to be added
kssl_analyte,231,"Sericite, petro_count",,,min_SR_petro_count,count,to be added
kssl_analyte,1360,"Sericite, x-ray pm",,,min_SR_x-ray_pm,peak_size,to be added
kssl_analyte,1422,"Serpentine, petro_count",,,min_SZ_petro_count,count,to be added
kssl_analyte,1407,"Serpentine, x-ray",,,min_SZ_x-ray,peak_size,to be added
kssl_calc,1322,"Si, Ox times 8 plus Fe, Ox times 2, GP , Disp, Inst Set 1",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. GP prep.
kssl_calc,1051,"Si, Ox times 8 plus Fe, Ox times 2, GP prep, Inst Set 1",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. GP prep.
kssl_calc,1052,"Si, Ox times 8 plus Fe, Ox times 2, GP prep, Inst Set 2",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. GP prep.
kssl_calc,1053,"Si, Ox times 8 plus Fe, Ox times 2, GP prep, Inst Set 3",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. GP prep.
kssl_calc,1054,"Si, Ox times 8 plus Fe, Ox times 2, GP prep, Inst Set 4",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. GP prep.
kssl_calc,1167,"Si, Ox times 8 plus Fe, Ox times 2, GP prep, Inst Set 5",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. GP prep.
kssl_calc,1323,"Si, Ox times 8 plus Fe, Ox times 2, M prep, Disp, Inst Set 1",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. M prep.
kssl_calc,1055,"Si, Ox times 8 plus Fe, Ox times 2, M prep, Inst Set 1",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. M prep.
kssl_calc,1056,"Si, Ox times 8 plus Fe, Ox times 2, M prep, Inst Set 2",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. M prep.
kssl_calc,1057,"Si, Ox times 8 plus Fe, Ox times 2, M prep, Inst Set 3",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. M prep.
kssl_calc,1058,"Si, Ox times 8 plus Fe, Ox times 2, M prep, Inst Set 4",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. M prep.
kssl_calc,1168,"Si, Ox times 8 plus Fe, Ox times 2, M prep, Inst Set 5",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. M prep.
kssl_calc,1321,"Si, Ox times 8 plus Fe, Ox times 2, N prep, Disp, Inst Set 1",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base.  N prep.
kssl_calc,1047,"Si, Ox times 8 plus Fe, Ox times 2, N prep, Inst Set 1",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base.  N prep.
kssl_calc,1048,"Si, Ox times 8 plus Fe, Ox times 2, N prep, Inst Set 2",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base.  N prep.
kssl_calc,1049,"Si, Ox times 8 plus Fe, Ox times 2, N prep, Inst Set 3",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base.  N prep.
kssl_calc,1050,"Si, Ox times 8 plus Fe, Ox times 2, N prep, Inst Set 4",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base.  N prep.
kssl_calc,1166,"Si, Ox times 8 plus Fe, Ox times 2, N prep, Inst Set 5",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base.  N prep.
kssl_calc,1320,"Si, Ox times 8 plus Fe, Ox times 2, S prep, Disp, Inst Set 1",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. S prep.
kssl_calc,1043,"Si, Ox times 8 plus Fe, Ox times 2, S prep, Inst Set 1",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. S prep.
kssl_calc,1044,"Si, Ox times 8 plus Fe, Ox times 2, S prep, Inst Set 2",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. S prep.
kssl_calc,1045,"Si, Ox times 8 plus Fe, Ox times 2, S prep, Inst Set 3",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. S prep.
kssl_calc,1046,"Si, Ox times 8 plus Fe, Ox times 2, S prep, Inst Set 4",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. S prep.
kssl_calc,1165,"Si, Ox times 8 plus Fe, Ox times 2, S prep, Inst Set 5",,,si8plusfe2_ox,% wt,The amount of ammonium oxalate extractable silica times 8 plus the amount of ammonium oxalate extractable iron times 2. It is reported a gravimetric percent on a <2 mm base. S prep.
kssl_analyte,232,"Siderite, petro_count",,,min_SI_petro_count,count,to be added
kssl_analyte,1361,"Siderite, x-ray pm",,,min_SI_x-ray_pm,peak_size,to be added
kssl_analyte,233,"Siliceous Aggregates, petro_count",,,min_SA_petro_count,count,to be added
kssl_analyte,1362,"Siliceous Aggregates, x-ray pm",,,min_SA_x-ray_pm,peak_size,to be added
